,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
773,Fri Sep 11 20:16:44 +0000 2020,APFactCheck,"In this week's Not Real News: Bogus claims about a voter fraud plot tied to fake IDs, a doctored video that appeared to show Trump disoriented, and more. https://t.co/5vpseOm67d",13,8,1.30E+18,,,,,
774,Fri Sep 11 19:46:39 +0000 2020,APFactCheck,"THREAD: @AP has answers to your work-related COVID-19 questions: Does my employer have to say if a coworker has the virus? Generally speaking, no. https://t.co/X58FNzLcGp",34,0,1.30E+18,,,,,
775,Thu Sep 10 20:56:00 +0000 2020,APFactCheck,Does my employer have to say if a coworker has the coronavirus? Employers are generally not required to tell workers when someone in the workplace tests positive. https://t.co/uMXjMpNmQW,63,0,1.30E+18,,,,,
776,Tue Sep 08 20:23:25 +0000 2020,APFactCheck,"THREAD: What should I look for in a hand sanitizer? Pick one that contains mostly alcohol, and has few other ingredients. https://t.co/FwHun5VtWI",47,0,1.30E+18,,,,,
777,Sat Sep 05 13:05:57 +0000 2020,APFactCheck,"President Trump said he never called John McCain a loser — he did — and Democratic rival Joe Biden claimed to have been the first person to have called for the use of emergency production powers in the pandemic, when he was not. #APFactCheck https://t.co/amd4kHWvLQ",65,224,1.30E+18,,,,,
778,Fri Sep 04 21:08:52 +0000 2020,APFactCheck,"This week in Not Real News: Fake video of Joe Biden sleeping during interview, bogus claims that a virus vaccine alters DNA, and more. #APFactCheck https://t.co/cJuDAdHrpY",107,0,1.30E+18,,,,,
779,Thu Sep 03 16:58:14 +0000 2020,APFactCheck,"Can I get the coronavirus twice? Scientists recently said they have evidence showing it's possible, but how often it happens isn’t known. https://t.co/JZyNaWSMIk",79,0,1.30E+18,,,,,
780,Wed Sep 02 18:51:12 +0000 2020,APFactCheck,Can I use a face shield instead of a mask? No. https://t.co/A7mK7Un53L,239,0,1.30E+18,,,,,
781,Tue Sep 01 21:04:22 +0000 2020,APFactCheck,"An #APFactCheck looks at President Trump's claims about the fatal shootings of two men in Kenosha, Wisconsin, and about the National Guard deployment in the city. 
 https://t.co/Z5uiLQgz35",154,0,1.30E+18,,,,,
782,Tue Sep 01 20:59:56 +0000 2020,APFactCheck,"Facebook says it removed a small network of accounts and pages linked to a Russian “troll factory” that has used social media to sow political discord in the U.S. Facebook says the network was in the early stages of development and had very little traffic.
 https://t.co/L6jF43dUYd",144,0,1.30E+18,,,,,
783,Tue Sep 01 15:10:09 +0000 2020,APFactCheck,Can I use a face shield instead of a mask? No. Health officials don’t recommend the clear plastic barriers as a substitute for masks. https://t.co/0LtZSOi0WR,69,97,1.30E+18,,,,,
784,Tue Sep 01 01:07:26 +0000 2020,APFactCheck,"When unrest flares in a city, President Trump often suggests he has National Guard troops ready to send to the scene. That's a distortion, an #APFactCheck review finds. https://t.co/OORB6W4Ggz",153,303,1.30E+18,,,,,
785,Mon Aug 31 15:24:24 +0000 2020,APFactCheck,"The #APFactCheck team looks back at a week of comments about protests, racial inequality, COVID-19 and health care.
 
 https://t.co/dCbTtu1Gt2",26,26,1.30E+18,,,,,
786,Sat Aug 29 13:18:36 +0000 2020,APFactCheck,Is America great again or dystopian? The @AP examined rhetoric from the four days of the Republican National Convention. #APFactCheck https://t.co/qXCR16SU2S,90,215,1.30E+18,,,,,
787,Fri Aug 28 19:36:33 +0000 2020,APFactCheck,Misinformation on everything from politics to protests to Hurricane Laura made the rounds online this week. Have a look at @AP’s latest Not Real News roundup to separate the facts from the falsehoods. #APFactCheck https://t.co/OjkD1ZQS9X,88,89,1.30E+18,,,,,
788,Fri Aug 28 10:57:01 +0000 2020,APFactCheck,"An #APFactCheck reviews claims made at #RNC2020 Thursday about the Black Lives Matter movement, energy and Iran. https://t.co/2XIATxryjd",60,93,1.30E+18,,,,,
789,Fri Aug 28 02:52:12 +0000 2020,APFactCheck,"An #APFactCheck reviews claims made at #RNC2020 Thursday about the Black Lives Matter movement, energy and Iran. https://t.co/W4fqxJzohB",32,22,1.30E+18,,,,,
790,Thu Aug 27 19:02:04 +0000 2020,APFactCheck,"THREAD: Does a face mask protect me, or just the people around me? It likely provides protection for both. https://t.co/My5NigO32J",204,0,1.30E+18,,,,,
791,Thu Aug 27 17:22:28 +0000 2020,APFactCheck,"Does a face mask protect me, or just the people around me? It likely provides protection for both. https://t.co/Fcn1zVnHHQ",240,0,1.30E+18,,,,,
792,Thu Aug 27 02:31:22 +0000 2020,APFactCheck,An AP Fact Check finds that Vice President Mike Pence and fellow Republicans are pressing a distorted case on the economy at the Republican National Convention. #APFactCheck https://t.co/uY3Ovn3nsg,196,260,1.30E+18,,,,,
793,Wed Aug 26 02:41:46 +0000 2020,APFactCheck,An #APFactCheck reviews claims that were missing crucial context at night 2 of #RNC2020. https://t.co/hCQYhir2cR,55,56,1.30E+18,,,,,
794,Wed Aug 26 00:54:13 +0000 2020,APFactCheck,"An #APFactCheck finds that St. Louis attorney Patricia McCloskey twisted @JoeBiden's position on the suburbs in a #RNC2020 video.
 
 Biden does not propose banishing single-family homes. Nor would he get rid of the suburbs. 
 https://t.co/mFI3WU3ic1",79,107,1.30E+18,,,,,
795,Tue Aug 25 19:15:29 +0000 2020,APFactCheck,"THREAD: Can mosquitoes spread the coronavirus? No. They can spread other diseases, but experts say COVID-19 isn’t one of them. https://t.co/N6k9m8nXK9",171,0,1.30E+18,,,,,
796,Tue Aug 25 12:32:28 +0000 2020,APFactCheck,An #APFactCheck reviews misleading claims from the first day of #RNC2020 https://t.co/znvaTf2LkL,219,302,1.30E+18,,,,,
797,Tue Aug 25 11:58:17 +0000 2020,APFactCheck,"In opening remarks at the Republican National Convention, President Trump made misleading claims about voting fraud, and falsely asserted he was the one who ensured that people with preexisting medical issues will get health coverage. #APFactCheck https://t.co/a2mYbUoJLQ",23,36,1.30E+18,,,,,
798,Tue Aug 25 00:40:06 +0000 2020,APFactCheck,https://t.co/oGYMm8GWI9,8,13,1.30E+18,,,,,
799,Sat Aug 22 15:53:42 +0000 2020,APFactCheck,"Trump's claim the Democrats omitted God from The Pledge of Allegiance distorts what happened. ""Under God"" was included in the pledge recited on all four convention nights and omitted during two caucuses before evening conventions started. #APFactCheck https://t.co/1q4HfpGtaE",4153,7285,1.30E+18,,,,,
800,Sat Aug 22 12:09:57 +0000 2020,APFactCheck,"Most off-notes at Joe Biden’s convention came not from what Democrats said, but from what they didn't. Barack Obama celebrated immigrants without acknowledging millions he deported. Meantime, President Trump flooded the zone with falsehoods. #APFactCheck https://t.co/wyDyKjEl7s",74,134,1.30E+18,,,,,
801,Fri Aug 21 21:02:37 +0000 2020,APFactCheck,False claims about Biden's tax plan and locked mailboxes in front of a California post office circulated widely online this week. Get the facts from @AP’s latest Not Real News roundup. #APFactCheck https://t.co/S0DWrxGmRf,99,139,1.30E+18,,,,,
802,Fri Aug 21 03:21:29 +0000 2020,APFactCheck,"AP's Fact Check team looks at claims made at the #DemConvention on the minimum wage and poverty. 
 https://t.co/ntZi1lyhp4",41,0,1.30E+18,,,,,
803,Thu Aug 20 16:44:47 +0000 2020,APFactCheck,"Q: How will office life be different in a pandemic?
 A: The office you once knew is likely to look vastly different. Find out more in @AP's “Viral Questions” series: https://t.co/SOztktdIBI
 Have a question? Email FactCheck@ap.org.
 https://t.co/7DkG6ruw1o",8,18,1.30E+18,,,,,
804,Tue Aug 18 21:11:58 +0000 2020,APFactCheck,Has the coronavirus mutated in any significant way? Not in a way that makes people less or more sick. Find out more in @AP's “Viral Questions” series. Email your questions to FactCheck@ap.org. https://t.co/Rd1uscZwI7,35,44,1.30E+18,,,,,
805,Tue Aug 18 18:38:17 +0000 2020,APFactCheck,An #APFactCheck examines Michelle Obama's remarks on Trump's detention of migrant children at the Democratic National Convention. https://t.co/vMZytwHsNF,234,499,1.30E+18,,,,,
806,Sun Aug 16 00:55:58 +0000 2020,APFactCheck,https://t.co/LJzoHvNRlp,10,19,1.29E+18,,,,,
807,Sat Aug 15 17:31:05 +0000 2020,APFactCheck,"This week’s #APFactCheck focuses on President Trump’s rhetoric on the Democratic presidential ticket of Joe Biden and Kamala Harris. Trump’s statements on voter fraud, the coronavirus and more are closely examined. https://t.co/6LUTBs38ws",69,117,1.29E+18,,,,,
808,Fri Aug 14 21:20:45 +0000 2020,APFactCheck,"President Donald Trump ignored a question about whether he supports QAnon, a convoluted, pro-Trump conspiracy theory. A reporter asked the president about the theory after Trump tweeted congratulations to a QAnon-supporting candidate. https://t.co/lZI7kBJZX5",171,0,1.29E+18,,,,,
809,Fri Aug 14 21:16:19 +0000 2020,APFactCheck,Kamala Harris was born in California and is eligible for both the vice presidency and presidency. President Trump yesterday gave credence to a false and racist conspiracy theory that she's not eligible. https://t.co/1Ks7VLn1L2,11090,0,1.29E+18,,,,,
810,Fri Aug 14 20:07:51 +0000 2020,APFactCheck,Misinformation about Sen. Kamala Harris spread rapidly online this week. Catch up on the facts around these bogus claims with @AP's latest Not Real News roundup. #APFactCheck https://t.co/cbQ9X3ZeZH,145,220,1.29E+18,,,,,
811,Fri Aug 14 01:27:08 +0000 2020,APFactCheck,President Trump added fuel to an online misinformation campaign about newly tapped vice presidential candidate Kamala Harris that parallels the one he used to power his rise into politics. https://t.co/b75PJicCNb,78,189,1.29E+18,,,,,
812,Fri Aug 14 01:08:54 +0000 2020,APFactCheck,".@AP Fact Check: Yes, Kamala Harris is legally eligible to serve as U.S. vice president or president. False claims to the contrary that have long circulated on social media have bubbled back up since the senator became Joe Biden’s running mate. https://t.co/BcBU2zaXKB",444,1031,1.29E+18,,,,,
813,Thu Aug 13 20:26:28 +0000 2020,APFactCheck,"Is it safe to drink from water fountains during the pandemic? Experts say to avoid them if you can or to limit direct contact when using them. Find out more in @AP's “Viral Questions” series. Email your questions to FactCheck@ap.org.
 https://t.co/EepdbxgQYx",7,9,1.29E+18,,,,,
814,Thu Aug 13 18:23:34 +0000 2020,APFactCheck,"False claims and conspiracy theories have dogged efforts to control the coronavirus pandemic. Among Latinos in the U.S., misinformation has found fertile ground because of high levels of distrust in government and less access to medical care. https://t.co/ztSs8qxCsb",102,0,1.29E+18,,,,,
815,Thu Aug 13 15:58:58 +0000 2020,APFactCheck,Facebook stepping up efforts to combat election-related misinformation. @BarbaraOrtutay reports https://t.co/7bxxmQ8lrM,35,0,1.29E+18,,,,,
816,Wed Aug 12 14:57:33 +0000 2020,APFactCheck,Women’s groups were readying a campaign to shut down sexist coverage and disinformation about a vice presidential nominee they say is headed for months of false smears and “brutal” attacks from internet haters. https://t.co/h02QNga5kw,7,17,1.29E+18,,,,,
817,Tue Aug 11 15:39:56 +0000 2020,APFactCheck,"As places reopen during the pandemic, is it safe to ride public transit? Find out more in @AP's “Viral Questions” series. Email your questions to FactCheck@ap.org. https://t.co/hBxpD8pzrH",18,0,1.29E+18,,,,,
818,Sat Aug 08 16:01:05 +0000 2020,APFactCheck,This week’s #APFactCheck focuses on relentless attacks by President Trump about mail-in voting for the November election. Trump also painted a rosier picture than his health experts on when a COVID-19 vaccine could become available. https://t.co/U0y9P98YyN,114,263,1.29E+18,,,,,
819,Fri Aug 07 21:30:16 +0000 2020,APFactCheck,"COVID-19 is not ""fading,"" mail-in ballots are not unverifiable and a missile didn’t cause the Beirut explosion, despite social media posts claiming otherwise. Get the facts from @AP's latest Not Real News roundup. #APFactCheck https://t.co/4aoBDZt1Y6",234,448,1.29E+18,,,,,
820,Fri Aug 07 19:42:49 +0000 2020,APFactCheck,"From a small pro-Kremlin website to an audience of thousands on Facebook, a false report spread claiming 5 Ukrainians died after taking an American-made coronavirus vaccine, reports @AmandaSeitz https://t.co/G7J5MDrLdJ",90,78,1.29E+18,,,,,
821,Thu Aug 06 15:43:28 +0000 2020,APFactCheck,"Schools are reopening around the globe, but is it safe? The answer depends on how widespread the coronavirus is in your community, and what your school is doing to minimize risk. https://t.co/gpKevwK6O0",51,0,1.29E+18,,,,,
822,Thu Aug 06 14:28:28 +0000 2020,APFactCheck,"U.S. State Department: Russia using loose collection of proxy websites to spread misinformation and stir up confusion around coronavirus, reports @AmandaSeitz
 https://t.co/ekDUOS5dOr",11,14,1.29E+18,,,,,
823,Tue Aug 04 18:55:39 +0000 2020,APFactCheck,Have a question? The AP's Fact Check team is listening. Share your questions below or email us at FactCheck@ap.org. https://t.co/eCsGPbW7hy,16,0,1.29E+18,,,,,
824,Sat Aug 01 14:31:05 +0000 2020,APFactCheck,"This week's #APFactCheck focuses on President Trump’s comments about possibly delaying the November election. Trump’s remarks about rival Joe Biden’s record, mail-in voting, prescription drug prices and more are scrutinized. https://t.co/P7VI87kPEc",75,122,1.29E+18,,,,,
825,Fri Jul 31 20:19:27 +0000 2020,APFactCheck,False claims on everything from hydroxychloroquine to Hurricane Hanna circulated widely online this week. Get the facts from @AP’s latest Not Real News roundup. #APFactCheck https://t.co/WOaYSjETnJ,70,88,1.29E+18,,,,,
826,Thu Jul 30 22:10:27 +0000 2020,APFactCheck,"THREAD: Keeping a physical distance from people to prevent infection is one thing, but what about the air we breathe? Experts weigh in on whether the virus can stay in the air. https://t.co/40o0UoCYLq",105,0,1.29E+18,,,,,
827,Thu Jul 30 18:53:27 +0000 2020,APFactCheck,"We know social distancing can help prevent the spread of the coronavirus, but what do we know about the virus spreading in the air? https://t.co/bSTSDro5uu",38,0,1.29E+18,,,,,
828,Thu Jul 30 15:45:10 +0000 2020,APFactCheck,An #APFactCheck finds President Trump's warning of the potential for fraud as more people vote by mail isn't based on research. Election experts say voter fraud is rare. https://t.co/MuvlgYyR5G,324,469,1.29E+18,,,,,
829,Wed Jul 29 19:00:31 +0000 2020,APFactCheck,"As the world races to find a vaccine for COVID-19, there is seemingly no antidote to the outbreak of coronavirus conspiracy theories. The phenomenon escalated this week when President Trump retweeted a false video about a drug being a cure for the virus. https://t.co/YV4vH23ZEw",57,71,1.29E+18,,,,,
830,Wed Jul 29 15:55:12 +0000 2020,APFactCheck,U.S. officials say Russian intelligence officers are spreading disinformation about the coronavirus. U.S. officials tell @AP that two Russians who've held senior roles in the military intelligence service are responsible. Russia rejected the accusations. https://t.co/6GsUD2tJlb,276,0,1.29E+18,,,,,
